asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
INJ,15m,GRID_BOT,SELL,13.027,13.08170267,13.0155144,13.058064,6,360.73698030255235,19.733275990287407,1.8,13705,2025-09-07 01:30:00+00:00,RANGE,0.018125,13.08170267,2025-09-07 02:15:00+00:00,SL,-19.733275990287407,-0.41991763260920445,9846.904719153415,1.7018404088542303
INJ,15m,GRID_BOT,SELL,13.077,13.13055017,13.0538409,13.103154,6,368.50071606285525,19.733275990287407,1.8,13707,2025-09-07 02:00:00+00:00,RANGE,0.021641,13.0538409,2025-09-07 02:15:00+00:00,TP,8.53414493337094,0.17709795824729754,9855.438864086786,1.616647064898882
INJ,15m,GRID_BOT,SELL,13.109,13.1649795,13.0984809,13.14123,6,352.10885642375837,19.71087772817357,1.8,13791,2025-09-07 23:00:00+00:00,RANGE,0.018087,13.0984809,2025-09-07 23:15:00+00:00,TP,3.70386827160708,0.08024334426729562,9859.142732358392,1.5796726607738196
INJ,15m,GRID_BOT,SELL,13.165,13.22135533,13.1513124,13.19634,6,349.8921125067776,19.718285464716786,1.8,13806,2025-09-08 02:45:00+00:00,RANGE,0.019192,13.1513124,2025-09-08 03:00:00+00:00,TP,4.789183279147427,0.10396961640713272,9863.931915637539,1.5318639416167132
INJ,15m,GRID_BOT,SELL,14.169,14.25638183,14.0994759,14.200344,6,225.76620140909247,19.727863831275076,1.8,13933,2025-09-09 10:30:00+00:00,RANGE,0.045518,14.0994759,2025-09-09 10:45:00+00:00,TP,15.696191963386031,0.49067753546475146,9879.628107600925,1.3751744207372112
INJ,15m,GRID_BOT,SELL,14.077,14.13779033,14.0464086,14.105154,6,325.0394629409309,19.75925621520185,1.8,14087,2025-09-11 01:00:00+00:00,RANGE,0.024452,14.0464086,2025-09-11 01:15:00+00:00,TP,9.943412226611352,0.21731476877175884,9889.571519827537,1.2759128609060428
INJ,15m,GRID_BOT,SELL,14.174,14.23320433,14.158029,14.206356,6,334.0827104986251,19.779143039655075,1.8,14169,2025-09-11 21:30:00+00:00,RANGE,0.01912,14.23320433,2025-09-11 22:15:00+00:00,SL,-19.779143039655075,-0.417696698179766,9869.792376787882,1.4733610351842352
INJ,15m,GRID_BOT,SELL,14.323,14.38278417,14.2955973,14.351646,6,330.1807945744776,19.739584753575766,1.8,14246,2025-09-12 16:45:00+00:00,RANGE,0.022633,14.2955973,2025-09-12 17:00:00+00:00,TP,9.047845259485928,0.19131955595894484,9878.840222047367,1.383039602953566
INJ,15m,GRID_BOT,SELL,14.447,14.52498467,14.40717,14.482908,6,253.35338912243213,19.757680444094735,1.8,14249,2025-09-12 17:30:00+00:00,RANGE,0.031986,14.40717,2025-09-12 17:45:00+00:00,TP,10.091065488746086,0.27569737661797244,9888.931287536114,1.282304072941979
INJ,15m,GRID_BOT,SELL,14.826,14.89771233,14.796777,14.861664,6,275.7944495050237,19.777862575072227,1.8,14321,2025-09-13 11:30:00+00:00,RANGE,0.025868,14.796777,2025-09-13 12:15:00+00:00,TP,8.059541197885308,0.1971064346418454,9896.990828733999,1.2018485298554198
